Sponsor Name,Sponsor Number,Site Name,Site Number,SiteId,Claim Date,Claim Status,Site Classification,Site Type,Brk Type,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Afterschool Snack Participation,ASP Jul,ASP Aug,ASP Sep,ASP Oct,ASP Nov,ASP Dec,ASP Jan,ASP Feb,ASP Mar,ASP Apr,ASP May,ASP Jun,SSO Snk Participation,Lunch Operating Days,ADP Lunch,Breakfast Operating Days,ADP SNB,ADP Brk,Snack Operating Days,ADP Low Snack,ADP High Snack,SSO Operating Days,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free Breakfasts,Rdc Breakfasts,Paid Breakfasts,Total Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO Breakfasts,SSO Snack,Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free Breakfast Amt,Rdc Breakfast Amt,Paid Breakfast Amt,SSO Breakfast Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,SSO Liquor Tax,NSLP Liquor Tax,Total Liquor Tax,Total Reimbursement,
MURRAY SCHOOL DISTRICT,40,GRANT ELEMENTARY, 40-112,1927,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,75,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,1486,0,0,0.0000,0.0000,0.0000,6489.2025,0.0000,0.0000,0.0000,3659.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,10148.4775,1277.5500,0.0000,1277.5500,11426.0275,
MURRAY SCHOOL DISTRICT,40,HILLCREST JR HIGH, 40-404,1934,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,2416,0,0,0.0000,0.0000,0.0000,10431.0800,0.0000,0.0000,0.0000,5949.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16380.4800,2053.6000,0.0000,2053.6000,18434.0800,
MURRAY SCHOOL DISTRICT,40,HORIZON ELEMENTARY, 40-116,1928,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,2385,0,0,0.0000,0.0000,0.0000,10297.2375,0.0000,0.0000,0.0000,5873.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16170.3000,2027.2500,0.0000,2027.2500,18197.5500,
MURRAY SCHOOL DISTRICT,40,HUNTER WOODS, 40-4,6329,7/1/2021,Paid,Seamless Summer Option Only,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,1335,0,0,0.0000,0.0000,0.0000,5763.8625,0.0000,0.0000,0.0000,3287.4375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,9051.3000,1134.7500,0.0000,1134.7500,10186.0500,
MURRAY SCHOOL DISTRICT,40,LIBERTY ELEMENTARY, 40-120,1929,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,1232,0,0,0.0000,0.0000,0.0000,5319.1600,0.0000,0.0000,0.0000,3033.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,8352.9600,1047.2000,0.0000,1047.2000,9400.1600,
MURRAY SCHOOL DISTRICT,40,LONGVIEW ELEMENTARY, 40-128,1931,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,2365,0,0,0.0000,0.0000,0.0000,10210.8875,0.0000,0.0000,0.0000,5823.8125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16034.7000,2010.2500,0.0000,2010.2500,18044.9500,
MURRAY SCHOOL DISTRICT,40,MCMILLAN ELEMENTARY, 40-124,1930,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,1539,0,0,0.0000,0.0000,0.0000,6735.3000,0.0000,0.0000,0.0000,3789.7875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,10525.0875,1326.0000,0.0000,1326.0000,11851.0875,
MURRAY SCHOOL DISTRICT,40,MURRAY HIGH, 40-704,1936,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,282,0,0,0.0000,0.0000,0.0000,1195.9475,0.0000,0.0000,0.0000,694.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1890.3725,235.4500,0.0000,235.4500,2125.8225,
MURRAY SCHOOL DISTRICT,40,PARKSIDE ELEMENTARY, 40-129,1932,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,1946,0,0,0.0000,0.0000,0.0000,8401.8550,0.0000,0.0000,0.0000,4792.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,13193.8800,1654.1000,0.0000,1654.1000,14847.9800,
MURRAY SCHOOL DISTRICT,40,RIVERVIEW JR HIGH, 40-412,1935,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,
MURRAY SCHOOL DISTRICT,40,VIEWMONT ELEMENTARY, 40-130,1933,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,2433,0,0,0.0000,0.0000,0.0000,10504.4775,0.0000,0.0000,0.0000,5991.2625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16495.7400,2068.0500,0.0000,2068.0500,18563.7900,
MURRAY SCHOOL DISTRICT,40,GRANT ELEMENTARY, 40-112,1927,8/1/2021,Paid,Regular School,Public,,65,15,269,349,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,133,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,298,0,0,0.0000,0.0000,0.0000,6908.0000,0.0000,0.0000,0.0000,733.8250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,7641.8250,1360.0000,0.0000,1360.0000,9001.8250,
MURRAY SCHOOL DISTRICT,40,HILLCREST JR HIGH, 40-404,1934,8/1/2021,Paid,Regular School,Public,,279,44,513,836,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,557,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685,885,0,0,0.0000,0.0000,0.0000,28862.4875,0.0000,0.0000,0.0000,2179.3125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,31041.8000,5682.2500,0.0000,5682.2500,36724.0500,
MURRAY SCHOOL DISTRICT,40,HORIZON ELEMENTARY, 40-116,1928,8/1/2021,Paid,Regular School,Public,,216,35,434,685,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,347,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,3524,0,0,0.0000,0.0000,0.0000,17969.4350,0.0000,0.0000,0.0000,8677.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,26647.2850,3537.7000,0.0000,3537.7000,30184.9850,
MURRAY SCHOOL DISTRICT,40,LIBERTY ELEMENTARY, 40-120,1929,8/1/2021,Paid,Regular School,Public,,93,26,219,338,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,179,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,1832,0,0,0.0000,0.0000,0.0000,9248.0850,0.0000,0.0000,0.0000,4511.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,13759.3850,1820.7000,0.0000,1820.7000,15580.0850,
MURRAY SCHOOL DISTRICT,40,LONGVIEW ELEMENTARY, 40-128,1931,8/1/2021,Paid,Regular School,Public,,77,11,307,395,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,164,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,484,0,0,0.0000,0.0000,0.0000,8496.8400,0.0000,0.0000,0.0000,1191.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,9688.6900,1672.8000,0.0000,1672.8000,11361.4900,
MURRAY SCHOOL DISTRICT,40,MCMILLAN ELEMENTARY, 40-124,1930,8/1/2021,Paid,Regular School,Public,,116,21,394,531,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,232,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,720,0,0,0.0000,0.0000,0.0000,12006.9675,0.0000,0.0000,0.0000,1773.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,13779.9675,2363.8500,0.0000,2363.8500,16143.8175,
MURRAY SCHOOL DISTRICT,40,MURRAY HIGH, 40-704,1936,8/1/2021,Paid,Regular School,Public,,325,61,1081,1467,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,594,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132,555,0,0,0.0000,0.0000,0.0000,30792.4100,0.0000,0.0000,0.0000,1366.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32159.0975,6062.2000,0.0000,6062.2000,38221.2975,
MURRAY SCHOOL DISTRICT,40,PARKSIDE ELEMENTARY, 40-129,1932,8/1/2021,Paid,Regular School,Public,,233,27,192,452,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,258,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,2725,0,0,0.0000,0.0000,0.0000,13349.7100,0.0000,0.0000,0.0000,6710.3125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20060.0225,2628.2000,0.0000,2628.2000,22688.2225,
MURRAY SCHOOL DISTRICT,40,RIVERVIEW JR HIGH, 40-412,1935,8/1/2021,Paid,Regular School,Public,,119,21,507,647,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,444,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322,392,0,0,0.0000,0.0000,0.0000,22977.7350,0.0000,0.0000,0.0000,965.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,23943.0350,4523.7000,0.0000,4523.7000,28466.7350,
MURRAY SCHOOL DISTRICT,40,VIEWMONT ELEMENTARY, 40-130,1933,8/1/2021,Paid,Regular School,Public,,91,20,391,502,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,186,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,511,0,0,0.0000,0.0000,0.0000,9653.9300,0.0000,0.0000,0.0000,1258.3375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,10912.2675,1900.6000,0.0000,1900.6000,12812.8675,
MURRAY SCHOOL DISTRICT,40,GRANT ELEMENTARY, 40-112,1927,9/1/2021,Paid,Regular School,Public,,66,12,269,347,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,152,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,718,0,0,0.0000,0.0000,0.0000,13082.0250,0.0000,0.0000,0.0000,1768.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,14850.1000,2575.5000,0.0000,2575.5000,17425.6000,
MURRAY SCHOOL DISTRICT,40,HILLCREST JR HIGH, 40-404,1934,9/1/2021,Paid,Regular School,Public,,285,61,532,878,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,628,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12554,1914,0,0,0.0000,0.0000,0.0000,54201.8950,0.0000,0.0000,0.0000,4713.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,58915.1200,10670.9000,0.0000,10670.9000,69586.0200,
MURRAY SCHOOL DISTRICT,40,HORIZON ELEMENTARY, 40-116,1928,9/1/2021,Paid,Regular School,Public,,224,56,400,680,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,374,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,6824,0,0,0.0000,0.0000,0.0000,32294.9000,0.0000,0.0000,0.0000,16804.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,49099.0000,6358.0000,0.0000,6358.0000,55457.0000,
MURRAY SCHOOL DISTRICT,40,LIBERTY ELEMENTARY, 40-120,1929,9/1/2021,Paid,Regular School,Public,,105,27,209,341,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,196,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,3344,0,0,0.0000,0.0000,0.0000,16898.6950,0.0000,0.0000,0.0000,8234.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,25133.2950,3326.9000,0.0000,3326.9000,28460.1950,
MURRAY SCHOOL DISTRICT,40,LONGVIEW ELEMENTARY, 40-128,1931,9/1/2021,Paid,Regular School,Public,,81,18,298,397,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,180,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,1014,0,0,0.0000,0.0000,0.0000,15551.6350,0.0000,0.0000,0.0000,2496.9750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,18048.6100,3061.7000,0.0000,3061.7000,21110.3100,
MURRAY SCHOOL DISTRICT,40,MCMILLAN ELEMENTARY, 40-124,1930,9/1/2021,Paid,Regular School,Public,,120,26,390,536,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,268,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362,1485,0,0,0.0000,0.0000,0.0000,23150.4350,0.0000,0.0000,0.0000,3656.8125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,26807.2475,4557.7000,0.0000,4557.7000,31364.9475,
MURRAY SCHOOL DISTRICT,40,MURRAY HIGH, 40-704,1936,9/1/2021,Paid,Regular School,Public,,330,67,1136,1533,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,811,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16220,1334,0,0,0.0000,0.0000,0.0000,70029.8500,0.0000,0.0000,0.0000,3284.9750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,73314.8250,13787.0000,0.0000,13787.0000,87101.8250,
MURRAY SCHOOL DISTRICT,40,PARKSIDE ELEMENTARY, 40-129,1932,9/1/2021,Paid,Regular School,Public,,248,30,193,471,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,288,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,5167,0,0,0.0000,0.0000,0.0000,24868.8000,0.0000,0.0000,0.0000,12723.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,37592.5375,4896.0000,0.0000,4896.0000,42488.5375,
MURRAY SCHOOL DISTRICT,40,RIVERVIEW JR HIGH, 40-412,1935,9/1/2021,Paid,Regular School,Public,,124,23,507,654,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,534,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682,1207,0,0,0.0000,0.0000,0.0000,46119.5350,0.0000,0.0000,0.0000,2972.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,49091.7725,9079.7000,0.0000,9079.7000,58171.4725,
MURRAY SCHOOL DISTRICT,40,VIEWMONT ELEMENTARY, 40-130,1933,9/1/2021,Paid,Regular School,Public,,93,21,378,492,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,212,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,896,0,0,0.0000,0.0000,0.0000,18310.5175,0.0000,0.0000,0.0000,2206.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20516.9175,3604.8500,0.0000,3604.8500,24121.7675,
MURRAY SCHOOL DISTRICT,40,GRANT ELEMENTARY, 40-112,1927,10/1/2021,Paid,Regular School,Public,,67,7,270,344,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,173,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942,547,0,0,0.0000,0.0000,0.0000,12702.0850,0.0000,0.0000,0.0000,1346.9875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,14049.0725,2500.7000,0.0000,2500.7000,16549.7725,
MURRAY SCHOOL DISTRICT,40,HILLCREST JR HIGH, 40-404,1934,10/1/2021,Paid,Regular School,Public,,245,43,532,820,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,656,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11144,1686,0,0,0.0000,0.0000,0.0000,48114.2200,0.0000,0.0000,0.0000,4151.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,52265.9950,9472.4000,0.0000,9472.4000,61738.3950,
MURRAY SCHOOL DISTRICT,40,HORIZON ELEMENTARY, 40-116,1928,10/1/2021,Paid,Regular School,Public,,220,44,383,647,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,405,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6884,5706,0,0,0.0000,0.0000,0.0000,29721.6700,0.0000,0.0000,0.0000,14051.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,43772.6950,5851.4000,0.0000,5851.4000,49624.0950,
MURRAY SCHOOL DISTRICT,40,LIBERTY ELEMENTARY, 40-120,1929,10/1/2021,Paid,Regular School,Public,,104,27,194,325,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,209,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,2898,0,0,0.0000,0.0000,0.0000,15309.8550,0.0000,0.0000,0.0000,7136.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22446.1800,3014.1000,0.0000,3014.1000,25460.2800,
MURRAY SCHOOL DISTRICT,40,LONGVIEW ELEMENTARY, 40-128,1931,10/1/2021,Paid,Regular School,Public,,75,17,295,387,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,193,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279,810,0,0,0.0000,0.0000,0.0000,14157.0825,0.0000,0.0000,0.0000,1994.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16151.7075,2787.1500,0.0000,2787.1500,18938.8575,
MURRAY SCHOOL DISTRICT,40,MCMILLAN ELEMENTARY, 40-124,1930,10/1/2021,Paid,Regular School,Public,,106,23,390,519,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,277,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,1106,0,0,0.0000,0.0000,0.0000,20296.5675,0.0000,0.0000,0.0000,2723.5250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,23020.0925,3995.8500,0.0000,3995.8500,27015.9425,
MURRAY SCHOOL DISTRICT,40,MURRAY HIGH, 40-704,1936,10/1/2021,Paid,Regular School,Public,,256,51,1130,1437,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,752,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12779,1315,0,0,0.0000,0.0000,0.0000,55173.3325,0.0000,0.0000,0.0000,3238.1875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,58411.5200,10862.1500,0.0000,10862.1500,69273.6700,
MURRAY SCHOOL DISTRICT,40,PARKSIDE ELEMENTARY, 40-129,1932,10/1/2021,Paid,Regular School,Public,,228,21,193,442,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,297,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5043,4238,0,0,0.0000,0.0000,0.0000,21773.1525,0.0000,0.0000,0.0000,10436.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32209.2275,4286.5500,0.0000,4286.5500,36495.7775,
MURRAY SCHOOL DISTRICT,40,RIVERVIEW JR HIGH, 40-412,1935,10/1/2021,Paid,Regular School,Public,,108,13,505,626,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,568,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9656,1076,0,0,0.0000,0.0000,0.0000,41689.7800,0.0000,0.0000,0.0000,2649.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,44339.4300,8207.6000,0.0000,8207.6000,52547.0300,
MURRAY SCHOOL DISTRICT,40,VIEWMONT ELEMENTARY, 40-130,1933,10/1/2021,Paid,Regular School,Public,,86,20,376,482,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,222,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,718,0,0,0.0000,0.0000,0.0000,16264.0225,0.0000,0.0000,0.0000,1768.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,18032.0975,3201.9500,0.0000,3201.9500,21234.0475,
MURRAY SCHOOL DISTRICT,40,GRANT ELEMENTARY, 40-112,1927,11/1/2021,Paid,Regular School,Public,,67,6,270,343,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,178,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389,779,0,0,0.0000,0.0000,0.0000,14632.0075,0.0000,0.0000,0.0000,1918.2875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16550.2950,2880.6500,0.0000,2880.6500,19430.9450,
MURRAY SCHOOL DISTRICT,40,HILLCREST JR HIGH, 40-404,1934,11/1/2021,Paid,Regular School,Public,,249,40,530,819,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,656,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12464,1946,0,0,0.0000,0.0000,0.0000,53813.3200,0.0000,0.0000,0.0000,4792.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,58605.3450,10594.4000,0.0000,10594.4000,69199.7450,
MURRAY SCHOOL DISTRICT,40,HORIZON ELEMENTARY, 40-116,1928,11/1/2021,Paid,Regular School,Public,,219,45,377,641,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,403,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7652,6680,0,0,0.0000,0.0000,0.0000,33037.5100,0.0000,0.0000,0.0000,16449.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,49487.0100,6504.2000,0.0000,6504.2000,55991.2100,
MURRAY SCHOOL DISTRICT,40,LIBERTY ELEMENTARY, 40-120,1929,11/1/2021,Paid,Regular School,Public,,105,27,191,323,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,207,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925,3115,0,0,0.0000,0.0000,0.0000,16946.1875,0.0000,0.0000,0.0000,7670.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24616.8750,3336.2500,0.0000,3336.2500,27953.1250,
MURRAY SCHOOL DISTRICT,40,LONGVIEW ELEMENTARY, 40-128,1931,11/1/2021,Paid,Regular School,Public,,73,17,298,388,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,187,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,799,0,0,0.0000,0.0000,0.0000,15335.7600,0.0000,0.0000,0.0000,1967.5375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,17303.2975,3019.2000,0.0000,3019.2000,20322.4975,
MURRAY SCHOOL DISTRICT,40,MCMILLAN ELEMENTARY, 40-124,1930,11/1/2021,Paid,Regular School,Public,,107,23,390,520,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,259,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925,1259,0,0,0.0000,0.0000,0.0000,21263.6875,0.0000,0.0000,0.0000,3100.2875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24363.9750,4186.2500,0.0000,4186.2500,28550.2250,
MURRAY SCHOOL DISTRICT,40,MURRAY HIGH, 40-704,1936,11/1/2021,Paid,Regular School,Public,,263,49,1116,1428,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,790,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15004,1487,0,0,0.0000,0.0000,0.0000,64779.7700,0.0000,0.0000,0.0000,3661.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,68441.5075,12753.4000,0.0000,12753.4000,81194.9075,
MURRAY SCHOOL DISTRICT,40,PARKSIDE ELEMENTARY, 40-129,1932,11/1/2021,Paid,Regular School,Public,,230,19,194,443,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,304,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5772,4714,0,0,0.0000,0.0000,0.0000,24920.6100,0.0000,0.0000,0.0000,11608.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,36528.8350,4906.2000,0.0000,4906.2000,41435.0350,
